Sentence_ID,Sub-Subtype,Keyword,Best_Match,ar,mt_output,en,generation_timestamp,seed_source,source_tier,sample_id,label_id
TIER2_Wrong_Word_Order_50c6dde0,Wrong Word Order,المفاوضات الدبلوماسية الإقليمية,الدبلوماسية المفاوضات الإقليمية,رحب المجلس بنتائج المفاوضات الدبلوماسية الإقليمية التي عقدت في العاصمة وحققت تقدما ملحوظا نحو السلام.,رحب المجلس بنتائج الدبلوماسية المفاوضات الإقليمية التي عقدت في العاصمة وحققت تقدما ملحوظا نحو السلام.,"The council welcomed the results of the regional diplomatic negotiations held in the capital, which achieved significant progress towards peace.",2026-02-03T09:14:19.076860,LLM_GENERATED,tier2,T2_4659,15
TIER2_Wrong_Word_Order_3974f23b,Wrong Word Order,الإعلانات الدولية لحقوق الإنسان,الإعلانات لحقوق الإنسان الدولية,حث المفوض السامي على ضرورة الالتزام بجميع الإعلانات الدولية لحقوق الإنسان في سياق مكافحة الإرهاب.,حث المفوض السامي على ضرورة الالتزام بجميع الإعلانات لحقوق الإنسان الدولية في سياق مكافحة الإرهاب.,The High Commissioner urged the need to adhere to all international human rights declarations in the context of combating terrorism.,2026-02-03T09:14:27.818757,LLM_GENERATED,tier2,T2_4660,15
TIER2_Wrong_Word_Order_9d641c30,Wrong Word Order,الأمن الجماعي,الجماعي الأمن,أوصى المجلس بضرورة تعزيز الأمن الجماعي في المنطقة من خلال التعاون بين الدول الأعضاء لتحقيق الاستقرار والسلام الدائم.,أوصى المجلس بضرورة تعزيز الجماعي الأمن في المنطقة من خلال التعاون بين الدول الأعضاء لتحقيق الاستقرار والسلام الدائم.,The council recommended the need to enhance collective security in the region through cooperation among member states to achieve lasting stability and peace.,2026-02-03T09:14:38.359271,LLM_GENERATED,tier2,T2_4661,15
TIER2_Wrong_Word_Order_fcf76a7f,Wrong Word Order,المعاهدة الدولية لحقوق الإنسان,الدولية لحقوق الإنسان المعاهدة,اعتمدت الجمعية العامة قرارًا يؤكد التزام الدول بتنفيذ بنود المعاهدة الدولية لحقوق الإنسان بشكل كامل ودون استثناء.,اعتمدت الجمعية العامة قرارًا يؤكد التزام الدول بتنفيذ بنود الدولية لحقوق الإنسان المعاهدة بشكل كامل ودون استثناء.,The General Assembly adopted a resolution reaffirming the commitment of states to fully implement the provisions of the International Human Rights Treaty without exception.,2026-02-03T09:14:52.488662,LLM_GENERATED,tier2,T2_4662,15
TIER2_Wrong_Word_Order_d52d8bbc,Wrong Word Order,تحقيق الاستقرار المستدام,تحقيق المستدام الاستقرار,اعتمد المجلس قرارًا بشأن تعزيز العلاقات الدولية وتحقيق الاستقرار المستدام في المناطق المتضررة من النزاعات.,اعتمد المجلس قرارًا بشأن تعزيز العلاقات الدولية وتحقيق المستدام الاستقرار في المناطق المتضررة من النزاعات.,The council adopted a resolution on enhancing international relations and achieving sustainable stability in conflict-affected areas.,2026-02-03T09:14:58.265013,LLM_GENERATED,tier2,T2_4663,15
TIER2_Wrong_Word_Order_148384da,Wrong Word Order,عمليات المراقبة الدولية,المراقبة العمليات الدولية,وأعاد المجلس التأكيد على أهمية تعزيز عمليات المراقبة الدولية لضمان الامتثال لقرارات الأمم المتحدة المتعلقة بنزع السلاح.,وأعاد المجلس التأكيد على أهمية تعزيز المراقبة العمليات الدولية لضمان الامتثال لقرارات الأمم المتحدة المتعلقة بنزع السلاح.,The Council reaffirmed the importance of strengthening international monitoring operations to ensure compliance with UN disarmament resolutions.,2026-02-03T09:15:00.188747,LLM_GENERATED,tier2,T2_4664,15
TIER2_Wrong_Word_Order_bea74018,Wrong Word Order,السلام في المنطقة,المنطقة في السلام,أيد المجلس المبادرات التي تهدف إلى تعزيز السلام في المنطقة وضمان الاستقرار المستدام.,أيد المجلس المبادرات التي تهدف إلى تعزيز المنطقة في السلام وضمان الاستقرار المستدام.,The council endorsed initiatives aimed at promoting peace in the region and ensuring sustainable stability.,2026-02-03T09:15:04.266213,LLM_GENERATED,tier2,T2_4665,15
TIER2_Wrong_Word_Order_0c4a5f05,Wrong Word Order,المساعدات الإنسانية اللازمة,الإنسانية المساعدات اللازمة,وإذ يؤكد على ضرورة تقديم المساعدات الإنسانية اللازمة للنازحين في المناطق المتضررة بأسرع وقت ممكن، لضمان توفير الاحتياجات الأساسية لهم.,وإذ يؤكد على ضرورة تقديم الإنسانية المساعدات اللازمة للنازحين في المناطق المتضررة بأسرع وقت ممكن، لضمان توفير الاحتياجات الأساسية لهم.,Affirming the necessity of providing the necessary humanitarian assistance to the displaced in affected areas as quickly as possible to ensure their basic needs are met.,2026-02-03T09:15:13.471887,LLM_GENERATED,tier2,T2_4666,15
TIER2_Wrong_Word_Order_ca5c2285,Wrong Word Order,التصديق على الاتفاقية,الاتفاقية على التصديق,تؤكد اللجنة على أهمية التصديق على الاتفاقية لضمان التزام الدول الأعضاء بتطبيق جميع بنودها بشكل فعال.,تؤكد اللجنة على أهمية الاتفاقية على التصديق لضمان التزام الدول الأعضاء بتطبيق جميع بنودها بشكل فعال.,The committee emphasizes the importance of ratifying the convention to ensure that member states effectively implement all its provisions.,2026-02-03T09:15:24.887933,LLM_GENERATED,tier2,T2_4667,15
TIER2_Wrong_Word_Order_136adeb1,Wrong Word Order,التعاون الدولي السلمي,التعاون السلمي الدولي,يؤكد المجلس على ضرورة تعزيز التعاون الدولي السلمي لتحقيق أهداف التنمية المستدامة في المنطقة.,يؤكد المجلس على ضرورة تعزيز التعاون السلمي الدولي لتحقيق أهداف التنمية المستدامة في المنطقة.,The Council emphasizes the necessity of enhancing peaceful international cooperation to achieve sustainable development goals in the region.,2026-02-03T09:15:35.790018,LLM_GENERATED,tier2,T2_4668,15
TIER2_Wrong_Word_Order_16be77ce,Wrong Word Order,الأمن الإقليمي,الإقليمي الأمن,تحث الجمعية الدول الأعضاء على تعزيز التعاون لتحقيق الأمن الإقليمي في مواجهة التهديدات المستجدة في المنطقة.,تحث الجمعية الدول الأعضاء على تعزيز التعاون لتحقيق الإقليمي الأمن في مواجهة التهديدات المستجدة في المنطقة.,The assembly urges member states to enhance cooperation to achieve regional security in the face of emerging threats in the region.,2026-02-03T09:15:49.757926,LLM_GENERATED,tier2,T2_4669,15
TIER2_Wrong_Word_Order_de692654,Wrong Word Order,الحماية القانونية للاجئين,القانونية الحماية للاجئين,يدعو الأمين العام جميع الدول الأعضاء إلى تعزيز الحماية القانونية للاجئين وتوفير السبل اللازمة لضمان سلامتهم وحقوقهم الإنسانية.,يدعو الأمين العام جميع الدول الأعضاء إلى تعزيز القانونية الحماية للاجئين وتوفير السبل اللازمة لضمان سلامتهم وحقوقهم الإنسانية.,The Secretary-General calls on all Member States to enhance the legal protection of refugees and provide the necessary means to ensure their safety and human rights.,2026-02-03T09:15:57.649717,LLM_GENERATED,tier2,T2_4670,15
TIER2_Wrong_Word_Order_62659f97,Wrong Word Order,المعاهدة الدولية الملزمة,الملزمة الدولية المعاهدة,يطلب إلى الدول الأعضاء التصديق على المعاهدة الدولية الملزمة بهدف تعزيز التعاون القانوني الدولي.,يطلب إلى الدول الأعضاء التصديق على الملزمة الدولية المعاهدة بهدف تعزيز التعاون القانوني الدولي.,Requests member states to ratify the binding international treaty to enhance international legal cooperation.,2026-02-03T09:15:59.754297,LLM_GENERATED,tier2,T2_4671,15
TIER2_Wrong_Word_Order_829c4016,Wrong Word Order,الدبلوماسية الوقائية الفعالة,الوقائية الدبلوماسية الفعالة,يقرر أن تعزيز الدبلوماسية الوقائية الفعالة يعد أمراً ضرورياً للحفاظ على الأمن والسلم الدوليين.,يقرر أن تعزيز الوقائية الدبلوماسية الفعالة يعد أمراً ضرورياً للحفاظ على الأمن والسلم الدوليين.,It is decided that enhancing effective preventive diplomacy is essential for maintaining international peace and security.,2026-02-03T09:16:01.957713,LLM_GENERATED,tier2,T2_4672,15
TIER2_Wrong_Word_Order_31948148,Wrong Word Order,تحركات القوات المسلحة,تحركات المسلحة القوات,تدعو اللجنة إلى وقف تحركات القوات المسلحة في المنطقة المتنازع عليها لتخفيف حدة التوتر.,تدعو اللجنة إلى وقف تحركات المسلحة القوات في المنطقة المتنازع عليها لتخفيف حدة التوتر.,The committee calls for stopping the movements of armed forces in the disputed area to ease tensions.,2026-02-03T09:16:06.609377,LLM_GENERATED,tier2,T2_4673,15
TIER2_Wrong_Word_Order_b5cf7953,Wrong Word Order,الأمن الوطني,الوطني الأمن,وأكد الأمين العام في تقريره السنوي على ضرورة تعزيز الأمن الوطني والتعاون الدولي لتحقيق الاستقرار في المنطقة.,وأكد الأمين العام في تقريره السنوي على ضرورة تعزيز الوطني الأمن والتعاون الدولي لتحقيق الاستقرار في المنطقة.,The Secretary-General emphasized in his annual report the need to enhance national security and international cooperation to achieve regional stability.,2026-02-03T09:16:18.644630,LLM_GENERATED,tier2,T2_4674,15
TIER2_Wrong_Word_Order_0fc53990,Wrong Word Order,عمليات تقديم المساعدات,عمليات المساعدات تقديم,أعرب الأمين العام عن قلقه إزاء التأخير في عمليات تقديم المساعدات الإنسانية للمدنيين في المناطق المتضررة.,أعرب الأمين العام عن قلقه إزاء التأخير في عمليات المساعدات تقديم الإنسانية للمدنيين في المناطق المتضررة.,The Secretary-General expressed concern over the delay in humanitarian aid delivery operations to civilians in affected areas.,2026-02-03T09:16:29.387270,LLM_GENERATED,tier2,T2_4675,15
TIER2_Wrong_Word_Order_1b3d69c7,Wrong Word Order,توقيع المعاهدة الدولية,توقيع الدولية المعاهدة,طالب المجلس جميع الدول الأطراف بتسريع عملية توقيع المعاهدة الدولية لحظر الأسلحة النووية.,طالب المجلس جميع الدول الأطراف بتسريع عملية توقيع الدولية المعاهدة لحظر الأسلحة النووية.,The Council urged all state parties to expedite the signing of the international treaty banning nuclear weapons.,2026-02-03T09:16:31.833067,LLM_GENERATED,tier2,T2_4676,15
TIER2_Wrong_Word_Order_ede7d4a2,Wrong Word Order,تعزيز العلاقات الثنائية,تعزيز الثنائية العلاقات,يرحب المجلس بتعزيز العلاقات الثنائية بين الدول الأعضاء في المنظمة من أجل تحقيق السلام والاستقرار الإقليميين.,يرحب المجلس بتعزيز الثنائية العلاقات بين الدول الأعضاء في المنظمة من أجل تحقيق السلام والاستقرار الإقليميين.,The council welcomes the strengthening of bilateral relations among member states of the organization to achieve regional peace and stability.,2026-02-03T09:16:36.116066,LLM_GENERATED,tier2,T2_4677,15
TIER2_Wrong_Word_Order_4a70260a,Wrong Word Order,المشاورات العسكرية الثنائية,الثنائية المشاورات العسكرية,قرر المجلس تعزيز التعاون من خلال المشاورات العسكرية الثنائية بين الدول الأعضاء لتحسين الاستجابة المشتركة للتهديدات الأمنية.,قرر المجلس تعزيز التعاون من خلال الثنائية المشاورات العسكرية بين الدول الأعضاء لتحسين الاستجابة المشتركة للتهديدات الأمنية.,The Council decided to enhance cooperation through bilateral military consultations among member states to improve collective responses to security threats.,2026-02-03T09:16:38.704774,LLM_GENERATED,tier2,T2_4678,15
TIER2_Wrong_Word_Order_49264b8b,Wrong Word Order,السيادة الوطنية الشاملة,الوطنية السيادة الشاملة,أشار التقرير إلى أن الحفاظ على السيادة الوطنية الشاملة يعد أولوية قصوى في سياسات الحكومة الخارجية.,أشار التقرير إلى أن الحفاظ على الوطنية السيادة الشاملة يعد أولوية قصوى في سياسات الحكومة الخارجية.,The report indicated that maintaining comprehensive national sovereignty is a top priority in the government's foreign policies.,2026-02-03T09:16:50.557334,LLM_GENERATED,tier2,T2_4679,15
TIER2_Wrong_Word_Order_cb5a51ee,Wrong Word Order,المادة القانونية الدولية,القانونية المادة الدولية,أشار التقرير إلى أهمية تعزيز المادة القانونية الدولية في حماية حقوق الإنسان في ظل النزاعات المسلحة.,أشار التقرير إلى أهمية تعزيز القانونية المادة الدولية في حماية حقوق الإنسان في ظل النزاعات المسلحة.,The report highlighted the importance of strengthening the international legal article in protecting human rights during armed conflicts.,2026-02-03T09:17:03.935783,LLM_GENERATED,tier2,T2_4680,15
TIER2_Wrong_Word_Order_dac10c06,Wrong Word Order,الوساطة الدولية,الدولية الوساطة,ناشد الأمين العام الأطراف المتنازعة قبول الوساطة الدولية لحل النزاع بشكل سلمي.,ناشد الأمين العام الأطراف المتنازعة قبول الدولية الوساطة لحل النزاع بشكل سلمي.,The Secretary-General urged the conflicting parties to accept international mediation to resolve the conflict peacefully.,2026-02-03T09:17:15.320453,LLM_GENERATED,tier2,T2_4681,15
TIER2_Wrong_Word_Order_e36c390e,Wrong Word Order,العمل العسكري الفوري,العسكري العمل الفوري,أعلن مجلس الأمن عن ضرورة اتخاذ العمل العسكري الفوري لحماية المدنيين وضمان استقرار المنطقة.,أعلن مجلس الأمن عن ضرورة اتخاذ العسكري العمل الفوري لحماية المدنيين وضمان استقرار المنطقة.,The Security Council announced the necessity of taking immediate military action to protect civilians and ensure regional stability.,2026-02-03T09:17:17.284743,LLM_GENERATED,tier2,T2_4682,15
TIER2_Wrong_Word_Order_67ee49fc,Wrong Word Order,حل الصراع السياسي,حل السياسي الصراع,أوصى المجلس بضرورة تكثيف الجهود الدولية من أجل حل الصراع السياسي في المنطقة وتعزيز الاستقرار الدائم.,أوصى المجلس بضرورة تكثيف الجهود الدولية من أجل حل السياسي الصراع في المنطقة وتعزيز الاستقرار الدائم.,The council recommended the need to intensify international efforts to resolve the political conflict in the region and enhance lasting stability.,2026-02-03T09:17:18.947516,LLM_GENERATED,tier2,T2_4683,15
TIER2_Wrong_Word_Order_32a37be4,Wrong Word Order,التأهب لحالات الطوارئ الإنسانية,الطوارئ للتأهب الإنسانية,أوصى التقرير بضرورة تعزيز التأهب لحالات الطوارئ الإنسانية لضمان تقديم المساعدات بسرعة وفعالية للمتضررين من الأزمة.,أوصى التقرير بضرورة تعزيز الطوارئ للتأهب الإنسانية لضمان تقديم المساعدات بسرعة وفعالية للمتضررين من الأزمة.,The report recommended enhancing preparedness for humanitarian emergencies to ensure rapid and effective assistance to those affected by the crisis.,2026-02-03T09:17:36.145799,LLM_GENERATED,tier2,T2_4684,15
TIER2_Wrong_Word_Order_fc11f18c,Wrong Word Order,المندوب السامي للأمم المتحدة,السامي المندوب للأمم المتحدة,اعتمد المجلس قرارًا بشأن تعزيز التعاون مع المندوب السامي للأمم المتحدة في المجالات الإنسانية.,اعتمد المجلس قرارًا بشأن تعزيز التعاون مع السامي المندوب للأمم المتحدة في المجالات الإنسانية.,The council adopted a resolution on enhancing cooperation with the United Nations High Commissioner in humanitarian fields.,2026-02-03T09:17:57.787207,LLM_GENERATED,tier2,T2_4685,15
TIER2_Wrong_Word_Order_66d1a2c3,Wrong Word Order,الأنشطة الإرهابية العالمية,العالمية الأنشطة الإرهابية,وأعاد المجلس تأكيد التزامه بمحاربة الأنشطة الإرهابية العالمية، مشددًا على أهمية التعاون الدولي في هذا المجال.,وأعاد المجلس تأكيد التزامه بمحاربة العالمية الأنشطة الإرهابية، مشددًا على أهمية التعاون الدولي في هذا المجال.,"The Council reaffirmed its commitment to combating global terrorist activities, emphasizing the importance of international cooperation in this area.",2026-02-03T09:18:02.083570,LLM_GENERATED,tier2,T2_4686,15
TIER2_Wrong_Word_Order_e06091fe,Wrong Word Order,عملية المصالحة الوطنية,المصالحة عملية الوطنية,أيد المجلس تنفيذ عملية المصالحة الوطنية كجزء من جهود بناء السلام في المنطقة المتضررة من النزاع.,أيد المجلس تنفيذ المصالحة عملية الوطنية كجزء من جهود بناء السلام في المنطقة المتضررة من النزاع.,The council endorsed the implementation of the national reconciliation process as part of peacebuilding efforts in the conflict-affected region.,2026-02-03T09:18:04.259793,LLM_GENERATED,tier2,T2_4687,15
TIER2_Wrong_Word_Order_c30ba654,Wrong Word Order,الاستجابة للطوارئ الإنسانية,الاستجابة الإنسانية للطوارئ,واستذكر المجلس أهمية التعاون الدولي في تحسين الاستجابة للطوارئ الإنسانية وتقديم الدعم الفوري للمتضررين من الكوارث.,واستذكر المجلس أهمية التعاون الدولي في تحسين الاستجابة الإنسانية للطوارئ وتقديم الدعم الفوري للمتضررين من الكوارث.,The Council recalled the importance of international cooperation in improving the response to humanitarian emergencies and providing immediate support to disaster-affected people.,2026-02-03T09:18:13.775164,LLM_GENERATED,tier2,T2_4688,15
TIER2_Wrong_Word_Order_fc3d5f24,Wrong Word Order,الامتثال للقانون الدولي,الامتثال الدولي للقانون,تؤكد اللجنة على أهمية الامتثال للقانون الدولي لضمان السلام والأمن الدوليين.,تؤكد اللجنة على أهمية الامتثال الدولي للقانون لضمان السلام والأمن الدوليين.,The committee emphasizes the importance of compliance with international law to ensure global peace and security.,2026-02-03T09:18:15.517352,LLM_GENERATED,tier2,T2_4689,15
TIER2_Wrong_Word_Order_1b3931dc,Wrong Word Order,المشاورات الدبلوماسية الدولية,الدبلوماسية المشاورات الدولية,يؤكد المجلس على أهمية تعزيز المشاورات الدبلوماسية الدولية لتحقيق السلم والأمن في المنطقة.,يؤكد المجلس على أهمية تعزيز الدبلوماسية المشاورات الدولية لتحقيق السلم والأمن في المنطقة.,The Council emphasizes the importance of enhancing international diplomatic consultations to achieve peace and security in the region.,2026-02-03T09:18:17.201258,LLM_GENERATED,tier2,T2_4690,15
TIER2_Active_to_Passive_Voice_28797ef3,Active to Passive Voice,أكدت اللجنة,أُكِّد من قبل اللجنة,وأكدت اللجنة على أهمية تحقيق السلام والاستقرار في المنطقة من خلال الحوار الدبلوماسي.,أُكِّد من قبل اللجنة على أهمية تحقيق السلام والاستقرار في المنطقة من خلال الحوار الدبلوماسي.,The committee emphasized the importance of achieving peace and stability in the region through diplomatic dialogue.,2026-02-03T09:18:21.148658,LLM_GENERATED,tier2,T2_4691,16
TIER2_Active_to_Passive_Voice_293ade80,Active to Passive Voice,أرسلت المساعدات,أُرسلت المساعدات,وشددت المنظمة الدولية على أنها أرسلت المساعدات إلى المناطق المتضررة بشكل عاجل.,وشددت المنظمة الدولية على أنها أُرسلت المساعدات إلى المناطق المتضررة بشكل عاجل.,The international organization emphasized that it sent aid to the affected areas urgently.,2026-02-03T09:18:23.072949,LLM_GENERATED,tier2,T2_4692,16
TIER2_Active_to_Passive_Voice_ad4f65d8,Active to Passive Voice,وقعت الاتفاقية,تم التوقيع على الاتفاقية,أعرب الوفد عن سروره لأن الحكومة قد وقعت الاتفاقية مع الدول المجاورة.,أعرب الوفد عن سروره لأن الحكومة قد تم التوقيع على الاتفاقية مع الدول المجاورة.,The delegation expressed its satisfaction that the government had signed the agreement with neighboring countries.,2026-02-03T09:18:24.759312,LLM_GENERATED,tier2,T2_4693,16
TIER2_Active_to_Passive_Voice_2d7919d9,Active to Passive Voice,أجرى المفاوضات,أجريت المفاوضات,يرحب الأمين العام بالجهود التي أجرى المفاوضات بواسطتها لتعزيز العلاقات الثنائية.,يرحب الأمين العام بالجهود التي أجريت المفاوضات بواسطتها لتعزيز العلاقات الثنائية.,The Secretary-General welcomes the efforts by which the negotiations were conducted to enhance bilateral relations.,2026-02-03T09:18:27.157920,LLM_GENERATED,tier2,T2_4694,16
TIER2_Active_to_Passive_Voice_51df7f09,Active to Passive Voice,فرضت العقوبات,تم فرض العقوبات,قرر المجلس فرضت العقوبات على الدول التي لا تلتزم بالقرارات الدولية.,قرر المجلس تم فرض العقوبات على الدول التي لا تلتزم بالقرارات الدولية.,The Council decided to impose sanctions on countries that do not comply with international decisions.,2026-02-03T09:18:31.036150,LLM_GENERATED,tier2,T2_4695,16
TIER2_Active_to_Passive_Voice_205efe2a,Active to Passive Voice,حققت السلام,تحقيق السلام,دعا الأمين العام إلى الجهود الرامية إلى أن حققت السلام في المنطقة وتعزيز الأمن والاستقرار.,دعا الأمين العام إلى الجهود الرامية إلى تحقيق السلام في المنطقة وتعزيز الأمن والاستقرار.,The Secretary-General called for efforts aimed at achieving peace in the region and enhancing security and stability.,2026-02-03T09:18:32.244062,LLM_GENERATED,tier2,T2_4696,16
TIER2_Active_to_Passive_Voice_aa103d87,Active to Passive Voice,وزعت المساعدات,تم توزيع المساعدات,ناشدت اللجنة الدولية الجهات المانحة وزعت المساعدات بسرعة على اللاجئين في المخيمات.,ناشدت اللجنة الدولية الجهات المانحة تم توزيع المساعدات بسرعة على اللاجئين في المخيمات.,The International Committee urged donors to distribute aid quickly to refugees in the camps.,2026-02-03T09:18:33.760360,LLM_GENERATED,tier2,T2_4697,16
TIER2_Active_to_Passive_Voice_ebceaf6c,Active to Passive Voice,أبرم الاتفاق,تم إبرام الاتفاق,أشار السفير إلى أن الدولة قد أبرم الاتفاق مع الشركاء الدوليين لضمان السلام.,أشار السفير إلى أن الدولة قد تم إبرام الاتفاق مع الشركاء الدوليين لضمان السلام.,The ambassador noted that the state had concluded the agreement with international partners to ensure peace.,2026-02-03T09:18:35.702580,LLM_GENERATED,tier2,T2_4698,16
TIER2_Active_to_Passive_Voice_614db7df,Active to Passive Voice,عزز التعاون,تم تعزيز التعاون,رحب السفير بالقرار الذي عزز التعاون بين الدول الأعضاء لتحقيق الأهداف المشتركة.,رحب السفير بالقرار الذي تم تعزيز التعاون بين الدول الأعضاء لتحقيق الأهداف المشتركة.,The ambassador welcomed the decision that strengthened cooperation among member states to achieve common goals.,2026-02-03T09:18:37.150776,LLM_GENERATED,tier2,T2_4699,16
TIER2_Active_to_Passive_Voice_66c93331,Active to Passive Voice,نفذت القوات,تم تنفيذها,أعلن المجلس أن القوات الأممية نفذت القوات عمليات تفتيش شاملة في المنطقة المتنازع عليها.,أعلن المجلس أن عمليات تفتيش شاملة تم تنفيذها في المنطقة المتنازع عليها.,The council announced that UN forces conducted comprehensive inspections in the disputed area.,2026-02-03T09:18:40.706700,LLM_GENERATED,tier2,T2_4700,16
TIER2_Active_to_Passive_Voice_804cf2ed,Active to Passive Voice,نفذت المبادرة,تم تنفيذ المبادرة,أعلن الأمين العام أن الدول الأعضاء نفذت المبادرة لتعزيز الأمن والاستقرار في المنطقة.,أعلن الأمين العام أن الدول الأعضاء تم تنفيذ المبادرة لتعزيز الأمن والاستقرار في المنطقة.,The Secretary-General announced that member states executed the initiative to enhance security and stability in the region.,2026-02-03T09:18:42.161113,LLM_GENERATED,tier2,T2_4701,16
TIER2_Active_to_Passive_Voice_0bfc17ca,Active to Passive Voice,قدمت المساعدات,تم تقديم المساعدات,أوصى المجلس بأن قدمت المساعدات الإنسانية لدعم اللاجئين في المناطق المتضررة.,أوصى المجلس بأن تم تقديم المساعدات الإنسانية لدعم اللاجئين في المناطق المتضررة.,The council recommended that humanitarian aid be provided to support refugees in affected areas.,2026-02-03T09:18:43.806784,LLM_GENERATED,tier2,T2_4702,16
TIER2_Active_to_Passive_Voice_f7645a19,Active to Passive Voice,اعتمد الاتفاقية,تم اعتماد الاتفاقية,لاحظت اللجنة أن الحكومة اعتمد الاتفاقية بفضل الجهود المبذولة من قبل الفريق المختص.,لاحظت اللجنة أن الحكومة تم اعتماد الاتفاقية بفضل الجهود المبذولة من قبل الفريق المختص.,The committee noted that the government ratified the agreement thanks to the efforts made by the specialized team.,2026-02-03T09:18:50.399600,LLM_GENERATED,tier2,T2_4703,16
TIER2_Active_to_Passive_Voice_f39a49d2,Active to Passive Voice,أدارت الجلسة,تمت إدارة الجلسة,اعتمدت اللجنة على الرئيسة التي أدارت الجلسة بفعالية لتعزيز المفاوضات.,اعتمدت اللجنة على الرئيسة التي تمت إدارة الجلسة بفعالية لتعزيز المفاوضات.,The committee relied on the chairperson who effectively managed the session to enhance negotiations.,2026-02-03T09:18:54.553545,LLM_GENERATED,tier2,T2_4704,16
TIER2_Active_to_Passive_Voice_6b5f54ea,Active to Passive Voice,أيدت القوات,تم تأييد,أيدت القوات العسكرية القرار المتعلق بزيادة التعاون الأمني في المنطقة.,تم تأييد القرار المتعلق بزيادة التعاون الأمني في المنطقة من قبل القوات العسكرية.,The military forces supported the decision regarding increased security cooperation in the region.,2026-02-03T09:18:56.367839,LLM_GENERATED,tier2,T2_4705,16
TIER2_Active_to_Passive_Voice_5cc60db7,Active to Passive Voice,ضمنت الأمن,تم ضمان الأمن,وأكدت الحكومة أنها ضمنت الأمن والاستقرار في المنطقة بعد الانتخابات.,وأكدت الحكومة أن تم ضمان الأمن والاستقرار في المنطقة بعد الانتخابات.,The government confirmed that it ensured security and stability in the region after the elections.,2026-02-03T09:18:57.991065,LLM_GENERATED,tier2,T2_4706,16
TIER2_Active_to_Passive_Voice_838c049d,Active to Passive Voice,نفذت المساعدات,تم تنفيذ المساعدات,وإذ يؤكد المجتمع الدولي أنه قد نفذت المساعدات الإنسانية إلى المناطق المتضررة بسرعة وفعالية.,وإذ يؤكد المجتمع الدولي أنه قد تم تنفيذ المساعدات الإنسانية إلى المناطق المتضررة بسرعة وفعالية.,The international community affirms that humanitarian aid was delivered to affected areas swiftly and effectively.,2026-02-03T09:18:59.429833,LLM_GENERATED,tier2,T2_4707,16
TIER2_Active_to_Passive_Voice_5f4e42f8,Active to Passive Voice,وافقت المعاهدة,تمت الموافقة على المعاهدة,تؤكد اللجنة أن الدول الأعضاء وافقت المعاهدة بالإجماع في الاجتماع الأخير.,تؤكد اللجنة أن الدول الأعضاء تمت الموافقة على المعاهدة بالإجماع في الاجتماع الأخير.,The committee confirms that the member states unanimously approved the treaty in the last meeting.,2026-02-03T09:19:02.133301,LLM_GENERATED,tier2,T2_4708,16
TIER2_Active_to_Passive_Voice_3ae73186,Active to Passive Voice,عززت العلاقات,تم تعزيز العلاقات,يؤكد المجلس أن الدول الأعضاء قد عززت العلاقات الدولية بشكل كبير في العام الماضي.,يؤكد المجلس أن الدول الأعضاء قد تم تعزيز العلاقات الدولية بشكل كبير في العام الماضي.,The Council affirms that member states have significantly strengthened international relations in the past year.,2026-02-03T09:19:03.928103,LLM_GENERATED,tier2,T2_4709,16
TIER2_Active_to_Passive_Voice_855b3e32,Active to Passive Voice,قامت القوات,تمت من قبل القوات,يدعو الأمين العام إلى ضبط النفس بعد أن قامت القوات العسكرية بمهاجمة الموقع.,يدعو الأمين العام إلى ضبط النفس بعد أن تمت من قبل القوات العسكرية مهاجمة الموقع.,The Secretary-General calls for restraint after the military forces attacked the site.,2026-02-03T09:19:06.096253,LLM_GENERATED,tier2,T2_4710,16
TIER2_Active_to_Passive_Voice_b8dae216,Active to Passive Voice,احترمت السيادة,احترمت,تحث الجمعية الدول الأعضاء على أن احترمت السيادة الوطنية واحترامها في جميع الإجراءات.,تحث الجمعية الدول الأعضاء على أن احترمت من قبل السيادة الوطنية واحترامها في جميع الإجراءات.,The Assembly urges member states to respect national sovereignty and uphold it in all actions.,2026-02-03T09:19:09.332800,LLM_GENERATED,tier2,T2_4711,16
TIER2_Active_to_Passive_Voice_6f3e961a,Active to Passive Voice,وزعت الإغاثة,تم توزيع الإغاثة,يدعو الأمين العام إلى أن وزعت الإغاثة بشكل منظم على جميع النازحين دون تمييز.,يدعو الأمين العام إلى أن تم توزيع الإغاثة بشكل منظم على جميع النازحين دون تمييز.,The Secretary-General calls for relief to be distributed systematically to all displaced persons without discrimination.,2026-02-03T09:19:11.079261,LLM_GENERATED,tier2,T2_4712,16
TIER2_Active_to_Passive_Voice_d166702c,Active to Passive Voice,وضعت المادة,تم وضع المادة,يطلب إلى اللجنة أن وضعت المادة الجديدة في الاعتبار عند مراجعة القوانين.,يطلب إلى اللجنة أن تم وضع المادة الجديدة في الاعتبار عند مراجعة القوانين.,The committee is requested to consider the new article during the review of the laws.,2026-02-03T09:19:12.656219,LLM_GENERATED,tier2,T2_4713,16
